image_path,label_path,stem,split,source_key,source,tree_id,view_id,width_px,height_px,file_size_bytes,label_count,is_empty,unique_class_count,class_combo,has_B1,has_B2,has_B3,has_B4
dataset_640\images\train\DAMIMAS_A21B_0374_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0374_4.txt,DAMIMAS_A21B_0374_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0374,4,640,853,392266,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0375_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0375_1.txt,DAMIMAS_A21B_0375_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0375,1,640,853,387031,4,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0375_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0375_2.txt,DAMIMAS_A21B_0375_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0375,2,640,853,400608,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0375_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0375_3.txt,DAMIMAS_A21B_0375_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0375,3,640,853,401009,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0375_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0375_4.txt,DAMIMAS_A21B_0375_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0375,4,640,853,402087,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0376_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0376_1.txt,DAMIMAS_A21B_0376_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0376,1,640,853,391543,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0376_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0376_2.txt,DAMIMAS_A21B_0376_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0376,2,640,853,364038,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0376_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0376_3.txt,DAMIMAS_A21B_0376_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0376,3,640,853,368736,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0376_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0376_4.txt,DAMIMAS_A21B_0376_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0376,4,640,853,383412,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0377_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0377_1.txt,DAMIMAS_A21B_0377_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0377,1,640,853,382891,4,0,2,B1+B3,1,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0377_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0377_2.txt,DAMIMAS_A21B_0377_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0377,2,640,853,390773,4,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0377_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0377_3.txt,DAMIMAS_A21B_0377_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0377,3,640,853,387783,3,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0377_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0377_4.txt,DAMIMAS_A21B_0377_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0377,4,640,853,356486,4,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0378_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0378_1.txt,DAMIMAS_A21B_0378_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0378,1,640,853,376293,7,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0378_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0378_2.txt,DAMIMAS_A21B_0378_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0378,2,640,853,373441,7,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0378_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0378_3.txt,DAMIMAS_A21B_0378_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0378,3,640,853,381627,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0378_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0378_4.txt,DAMIMAS_A21B_0378_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0378,4,640,853,390987,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0379_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0379_1.txt,DAMIMAS_A21B_0379_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0379,1,640,853,383008,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0379_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0379_2.txt,DAMIMAS_A21B_0379_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0379,2,640,853,367830,3,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0379_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0379_3.txt,DAMIMAS_A21B_0379_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0379,3,640,853,383827,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0379_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0379_4.txt,DAMIMAS_A21B_0379_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0379,4,640,853,406186,2,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0380_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0380_1.txt,DAMIMAS_A21B_0380_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0380,1,640,853,389868,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0380_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0380_2.txt,DAMIMAS_A21B_0380_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0380,2,640,853,381608,6,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0380_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0380_3.txt,DAMIMAS_A21B_0380_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0380,3,640,853,386219,5,0,3,B1+B2+B4,1,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0380_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0380_4.txt,DAMIMAS_A21B_0380_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0380,4,640,853,404515,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0383_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0383_1.txt,DAMIMAS_A21B_0383_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0383,1,640,853,395005,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0383_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0383_2.txt,DAMIMAS_A21B_0383_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0383,2,640,853,395735,6,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0383_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0383_3.txt,DAMIMAS_A21B_0383_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0383,3,640,853,351323,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0383_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0383_4.txt,DAMIMAS_A21B_0383_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0383,4,640,853,406905,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0384_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0384_1.txt,DAMIMAS_A21B_0384_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0384,1,640,853,374765,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0384_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0384_2.txt,DAMIMAS_A21B_0384_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0384,2,640,853,413240,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0384_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0384_3.txt,DAMIMAS_A21B_0384_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0384,3,640,853,419308,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0384_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0384_4.txt,DAMIMAS_A21B_0384_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0384,4,640,853,370459,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0385_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0385_1.txt,DAMIMAS_A21B_0385_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0385,1,640,853,419595,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0385_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0385_2.txt,DAMIMAS_A21B_0385_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0385,2,640,853,343672,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0385_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0385_3.txt,DAMIMAS_A21B_0385_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0385,3,640,853,357624,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0385_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0385_4.txt,DAMIMAS_A21B_0385_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0385,4,640,853,387085,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0386_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0386_1.txt,DAMIMAS_A21B_0386_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0386,1,640,853,368784,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0386_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0386_2.txt,DAMIMAS_A21B_0386_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0386,2,640,853,398177,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0386_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0386_3.txt,DAMIMAS_A21B_0386_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0386,3,640,853,368901,0,1,0,EMPTY,0,0,0,0
dataset_640\images\train\DAMIMAS_A21B_0386_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0386_4.txt,DAMIMAS_A21B_0386_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0386,4,640,853,410419,1,0,1,B3,0,0,1,0
dataset_640\images\train\DAMIMAS_A21B_0387_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0387_1.txt,DAMIMAS_A21B_0387_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0387,1,640,853,396243,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0387_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0387_2.txt,DAMIMAS_A21B_0387_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0387,2,640,853,391780,3,0,1,B2,0,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0387_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0387_3.txt,DAMIMAS_A21B_0387_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0387,3,640,853,424628,4,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0387_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0387_4.txt,DAMIMAS_A21B_0387_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0387,4,640,853,404286,4,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0388_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0388_1.txt,DAMIMAS_A21B_0388_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0388,1,640,853,401747,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0388_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0388_2.txt,DAMIMAS_A21B_0388_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0388,2,640,853,381996,3,0,2,B2+B3,0,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0388_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0388_3.txt,DAMIMAS_A21B_0388_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0388,3,640,853,396474,6,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0388_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0388_4.txt,DAMIMAS_A21B_0388_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0388,4,640,853,411148,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0389_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0389_1.txt,DAMIMAS_A21B_0389_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0389,1,640,853,399903,7,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0389_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0389_2.txt,DAMIMAS_A21B_0389_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0389,2,640,853,390846,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0389_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0389_3.txt,DAMIMAS_A21B_0389_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0389,3,640,853,367040,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0389_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0389_4.txt,DAMIMAS_A21B_0389_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0389,4,640,853,402932,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0390_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0390_1.txt,DAMIMAS_A21B_0390_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0390,1,640,853,388676,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0390_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0390_2.txt,DAMIMAS_A21B_0390_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0390,2,640,853,400534,8,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0390_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0390_3.txt,DAMIMAS_A21B_0390_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0390,3,640,853,392270,8,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0390_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0390_4.txt,DAMIMAS_A21B_0390_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0390,4,640,853,387267,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0391_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0391_1.txt,DAMIMAS_A21B_0391_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0391,1,640,853,387654,4,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0391_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0391_2.txt,DAMIMAS_A21B_0391_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0391,2,640,853,390227,4,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0391_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0391_3.txt,DAMIMAS_A21B_0391_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0391,3,640,853,375870,4,0,2,B1+B2,1,1,0,0
dataset_640\images\train\DAMIMAS_A21B_0391_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0391_4.txt,DAMIMAS_A21B_0391_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0391,4,640,853,386937,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0392_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0392_1.txt,DAMIMAS_A21B_0392_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0392,1,640,853,381186,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0392_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0392_2.txt,DAMIMAS_A21B_0392_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0392,2,640,853,367475,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0392_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0392_3.txt,DAMIMAS_A21B_0392_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0392,3,640,853,354650,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0392_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0392_4.txt,DAMIMAS_A21B_0392_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0392,4,640,853,398402,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0394_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0394_1.txt,DAMIMAS_A21B_0394_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0394,1,640,853,364169,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0394_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0394_2.txt,DAMIMAS_A21B_0394_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0394,2,640,853,414104,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0394_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0394_3.txt,DAMIMAS_A21B_0394_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0394,3,640,853,384933,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0394_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0394_4.txt,DAMIMAS_A21B_0394_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0394,4,640,853,398192,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0395_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0395_1.txt,DAMIMAS_A21B_0395_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0395,1,640,853,399392,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0395_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0395_2.txt,DAMIMAS_A21B_0395_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0395,2,640,853,386973,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0395_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0395_3.txt,DAMIMAS_A21B_0395_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0395,3,640,853,369753,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0395_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0395_4.txt,DAMIMAS_A21B_0395_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0395,4,640,853,381706,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0396_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0396_1.txt,DAMIMAS_A21B_0396_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0396,1,640,853,381956,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0396_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0396_2.txt,DAMIMAS_A21B_0396_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0396,2,640,853,394407,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0396_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0396_3.txt,DAMIMAS_A21B_0396_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0396,3,640,853,389972,5,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0396_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0396_4.txt,DAMIMAS_A21B_0396_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0396,4,640,853,404509,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0397_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0397_1.txt,DAMIMAS_A21B_0397_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0397,1,640,853,365860,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0397_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0397_2.txt,DAMIMAS_A21B_0397_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0397,2,640,853,397329,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0397_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0397_3.txt,DAMIMAS_A21B_0397_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0397,3,640,853,424723,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\train\DAMIMAS_A21B_0397_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0397_4.txt,DAMIMAS_A21B_0397_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0397,4,640,853,390361,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0398_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0398_1.txt,DAMIMAS_A21B_0398_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0398,1,640,853,361659,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0398_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0398_2.txt,DAMIMAS_A21B_0398_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0398,2,640,853,398586,7,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0398_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0398_3.txt,DAMIMAS_A21B_0398_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0398,3,640,853,327848,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0398_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0398_4.txt,DAMIMAS_A21B_0398_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0398,4,640,853,304375,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0400_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0400_1.txt,DAMIMAS_A21B_0400_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0400,1,640,853,404504,5,0,2,B2+B4,0,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0400_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0400_2.txt,DAMIMAS_A21B_0400_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0400,2,640,853,385672,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0400_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0400_3.txt,DAMIMAS_A21B_0400_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0400,3,640,853,390486,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0400_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0400_4.txt,DAMIMAS_A21B_0400_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0400,4,640,853,386214,5,0,2,B2+B4,0,1,0,1
dataset_640\images\train\DAMIMAS_A21B_0402_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0402_1.txt,DAMIMAS_A21B_0402_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0402,1,640,853,364994,6,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0402_2.jpg,dataset_640\labels\train\DAMIMAS_A21B_0402_2.txt,DAMIMAS_A21B_0402_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0402,2,640,853,369638,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\train\DAMIMAS_A21B_0402_3.jpg,dataset_640\labels\train\DAMIMAS_A21B_0402_3.txt,DAMIMAS_A21B_0402_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0402,3,640,853,397440,3,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0402_4.jpg,dataset_640\labels\train\DAMIMAS_A21B_0402_4.txt,DAMIMAS_A21B_0402_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0402,4,640,853,405331,5,0,2,B3+B4,0,0,1,1
dataset_640\images\train\DAMIMAS_A21B_0403_1.jpg,dataset_640\labels\train\DAMIMAS_A21B_0403_1.txt,DAMIMAS_A21B_0403_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0403,1,640,853,398311,7,0,4,B1+B2+B3+B4,1,1,1,1
