instance_id,line_index,image_path,stem,split,source_key,source,tree_id,view_id,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,aspect_ratio,image_label_count,crowding_others
2581,3,dataset_640\images\train\DAMIMAS_A21B_0216_2.jpg,DAMIMAS_A21B_0216_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,2,0,B1,0.316999,0.398935,0.100228,0.094711,0.009492694108,1.0582508895482046,5,4
2582,4,dataset_640\images\train\DAMIMAS_A21B_0216_2.jpg,DAMIMAS_A21B_0216_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,2,1,B2,0.679018,0.412161,0.095156,0.094074,0.008951705544,1.011501583859515,5,4
2583,0,dataset_640\images\train\DAMIMAS_A21B_0216_3.jpg,DAMIMAS_A21B_0216_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,3,0,B1,0.58722,0.442866,0.145734,0.1093,0.0159287262,1.3333394327538886,5,4
2584,1,dataset_640\images\train\DAMIMAS_A21B_0216_3.jpg,DAMIMAS_A21B_0216_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,3,3,B4,0.376057,0.414096,0.124151,0.100322,0.012455076621999999,1.2375251689559619,5,4
2585,2,dataset_640\images\train\DAMIMAS_A21B_0216_3.jpg,DAMIMAS_A21B_0216_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,3,2,B3,0.483388,0.405986,0.114539,0.105729,0.012110093931,1.083326239726092,5,4
2586,3,dataset_640\images\train\DAMIMAS_A21B_0216_3.jpg,DAMIMAS_A21B_0216_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,3,3,B4,0.62361,0.376401,0.088596,0.060479,0.005358197483999999,1.464905173696655,5,4
2587,4,dataset_640\images\train\DAMIMAS_A21B_0216_3.jpg,DAMIMAS_A21B_0216_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,3,3,B4,0.691516,0.422157,0.097084,0.098676,0.009579860784000001,0.983866391017066,5,4
2588,0,dataset_640\images\train\DAMIMAS_A21B_0216_4.jpg,DAMIMAS_A21B_0216_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,4,0,B1,0.423407,0.408497,0.187228,0.145527,0.027246729156,1.2865516364660854,5,4
2589,1,dataset_640\images\train\DAMIMAS_A21B_0216_4.jpg,DAMIMAS_A21B_0216_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,4,1,B2,0.607604,0.384087,0.147457,0.137494,0.020274452758,1.072461343767728,5,4
2590,2,dataset_640\images\train\DAMIMAS_A21B_0216_4.jpg,DAMIMAS_A21B_0216_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,4,3,B4,0.63052,0.299274,0.11956,0.085934,0.010274269039999999,1.3913003002304094,5,4
2591,3,dataset_640\images\train\DAMIMAS_A21B_0216_4.jpg,DAMIMAS_A21B_0216_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,4,2,B3,0.715208,0.353823,0.117567,0.103868,0.012211449156,1.1318885508530057,5,4
2592,4,dataset_640\images\train\DAMIMAS_A21B_0216_4.jpg,DAMIMAS_A21B_0216_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0216,4,0,B1,0.735135,0.434526,0.125538,0.076967,0.009662283246,1.6310626632193022,5,4
2593,0,dataset_640\images\train\DAMIMAS_A21B_0218_1.jpg,DAMIMAS_A21B_0218_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,1,1,B2,0.396209,0.454916,0.090334,0.066505,0.0060076626699999995,1.358303886925795,5,4
2594,1,dataset_640\images\train\DAMIMAS_A21B_0218_1.jpg,DAMIMAS_A21B_0218_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,1,3,B4,0.421449,0.398623,0.050481,0.048073,0.0024267731129999997,1.0500904873837704,5,4
2595,2,dataset_640\images\train\DAMIMAS_A21B_0218_1.jpg,DAMIMAS_A21B_0218_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,1,2,B3,0.506412,0.448474,0.052733,0.054776,0.002888502808,0.9627026434935009,5,4
2596,3,dataset_640\images\train\DAMIMAS_A21B_0218_1.jpg,DAMIMAS_A21B_0218_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,1,3,B4,0.570905,0.393698,0.061893,0.047348,0.002930509764,1.3071935456619075,5,4
2597,4,dataset_640\images\train\DAMIMAS_A21B_0218_1.jpg,DAMIMAS_A21B_0218_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,1,3,B4,0.633767,0.441424,0.069635,0.05937,0.00413422995,1.1728987704227725,5,4
2598,0,dataset_640\images\train\DAMIMAS_A21B_0218_2.jpg,DAMIMAS_A21B_0218_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,2,0,B1,0.676596,0.416363,0.114453,0.098536,0.011277740808,1.1615348705041812,5,4
2599,1,dataset_640\images\train\DAMIMAS_A21B_0218_2.jpg,DAMIMAS_A21B_0218_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,2,2,B3,0.543006,0.39166,0.117397,0.096052,0.011276216644,1.2222233790030401,5,4
2600,2,dataset_640\images\train\DAMIMAS_A21B_0218_2.jpg,DAMIMAS_A21B_0218_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,2,2,B3,0.376479,0.376755,0.097156,0.098812,0.009600178672,0.9832409019147473,5,4
2601,3,dataset_640\images\train\DAMIMAS_A21B_0218_2.jpg,DAMIMAS_A21B_0218_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,2,3,B4,0.603729,0.307615,0.065139,0.074799,0.004872332061,0.8708538884209682,5,4
2602,4,dataset_640\images\train\DAMIMAS_A21B_0218_2.jpg,DAMIMAS_A21B_0218_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,2,3,B4,0.700729,0.347699,0.062846,0.039559,0.002486124914,1.5886650319775526,5,4
2603,0,dataset_640\images\train\DAMIMAS_A21B_0218_3.jpg,DAMIMAS_A21B_0218_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,3,2,B3,0.550654,0.352328,0.112745,0.077819,0.008773703155,1.4488107017566405,4,3
2604,1,dataset_640\images\train\DAMIMAS_A21B_0218_3.jpg,DAMIMAS_A21B_0218_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,3,2,B3,0.675245,0.38894,0.109477,0.073836,0.008083343772,1.4827049135922856,4,3
2605,2,dataset_640\images\train\DAMIMAS_A21B_0218_3.jpg,DAMIMAS_A21B_0218_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,3,3,B4,0.697168,0.306577,0.070806,0.060866,0.004309677996,1.1633095652745373,4,3
2606,3,dataset_640\images\train\DAMIMAS_A21B_0218_3.jpg,DAMIMAS_A21B_0218_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,3,3,B4,0.385893,0.340993,0.065904,0.084355,0.0055593319200000005,0.7812696342836821,4,3
2607,0,dataset_640\images\train\DAMIMAS_A21B_0218_4.jpg,DAMIMAS_A21B_0218_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,4,1,B2,0.484124,0.354675,0.064403,0.062931,0.004052945193,1.0233906977483276,5,4
2608,1,dataset_640\images\train\DAMIMAS_A21B_0218_4.jpg,DAMIMAS_A21B_0218_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,4,3,B4,0.512829,0.290778,0.096788,0.054374,0.005262750712,1.7800419318056424,5,4
2609,2,dataset_640\images\train\DAMIMAS_A21B_0218_4.jpg,DAMIMAS_A21B_0218_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,4,3,B4,0.650099,0.345842,0.077651,0.094948,0.007372807148,0.8178265998230609,5,4
2610,3,dataset_640\images\train\DAMIMAS_A21B_0218_4.jpg,DAMIMAS_A21B_0218_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,4,3,B4,0.318701,0.357159,0.071395,0.085011,0.006069360345,0.8398324922657068,5,4
2611,4,dataset_640\images\train\DAMIMAS_A21B_0218_4.jpg,DAMIMAS_A21B_0218_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0218,4,3,B4,0.373535,0.329281,0.075075,0.083907,0.006299318025,0.8947406056705639,5,4
2612,0,dataset_640\images\train\DAMIMAS_A21B_0219_1.jpg,DAMIMAS_A21B_0219_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,1,0,B1,0.426094,0.36119,0.125691,0.077771,0.009775114761,1.6161679803525735,5,4
2613,1,dataset_640\images\train\DAMIMAS_A21B_0219_1.jpg,DAMIMAS_A21B_0219_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,1,1,B2,0.421066,0.288603,0.105581,0.063631,0.006718224610999999,1.6592698527447314,5,4
2614,2,dataset_640\images\train\DAMIMAS_A21B_0219_1.jpg,DAMIMAS_A21B_0219_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,1,1,B2,0.647939,0.327017,0.126948,0.078243,0.009932792364,1.6224838004677737,5,4
2615,3,dataset_640\images\train\DAMIMAS_A21B_0219_1.jpg,DAMIMAS_A21B_0219_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,1,1,B2,0.35005,0.326075,0.062846,0.03865,0.0024289979,1.6260284605433377,5,4
2616,4,dataset_640\images\train\DAMIMAS_A21B_0219_1.jpg,DAMIMAS_A21B_0219_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,1,2,B3,0.570858,0.268029,0.071204,0.046333,0.003299094932,1.536788034446291,5,4
2617,0,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,0,B1,0.280606,0.350584,0.118778,0.09144,0.01086106032,1.2989720034995627,7,6
2618,1,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,0,B1,0.741704,0.369297,0.118778,0.09144,0.01086106032,1.2989720034995627,7,6
2619,2,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,1,B2,0.567622,0.321691,0.146807,0.084182,0.012358506874,1.7439238792140836,7,6
2620,3,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,1,B2,0.400044,0.290983,0.158937,0.117317,0.018646012029,1.3547652940324078,7,6
2621,4,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,2,B3,0.537896,0.234587,0.08811,0.082108,0.007234535879999999,1.0730988454231012,7,6
2622,5,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,2,B3,0.707799,0.271752,0.110294,0.086963,0.009591497122,1.2682865126548073,7,6
2623,6,dataset_640\images\train\DAMIMAS_A21B_0219_2.jpg,DAMIMAS_A21B_0219_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,2,1,B2,0.639172,0.358857,0.08415,0.064527,0.00542994705,1.3041052582639825,7,6
2624,0,dataset_640\images\train\DAMIMAS_A21B_0219_3.jpg,DAMIMAS_A21B_0219_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,3,0,B1,0.564004,0.361206,0.155043,0.120808,0.018730434743999998,1.2833835507582279,3,2
2625,1,dataset_640\images\train\DAMIMAS_A21B_0219_3.jpg,DAMIMAS_A21B_0219_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,3,1,B2,0.395146,0.317771,0.155043,0.120808,0.018730434743999998,1.2833835507582279,3,2
2626,2,dataset_640\images\train\DAMIMAS_A21B_0219_3.jpg,DAMIMAS_A21B_0219_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,3,1,B2,0.279792,0.350323,0.091225,0.0813,0.007416592499999999,1.1220787207872078,3,2
2627,0,dataset_640\images\train\DAMIMAS_A21B_0219_4.jpg,DAMIMAS_A21B_0219_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,4,0,B1,0.373661,0.349486,0.173927,0.131077,0.022797829379,1.3269070851484241,4,3
2628,1,dataset_640\images\train\DAMIMAS_A21B_0219_4.jpg,DAMIMAS_A21B_0219_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,4,1,B2,0.347551,0.247151,0.122549,0.073593,0.009018748557000002,1.6652263122851358,4,3
2629,2,dataset_640\images\train\DAMIMAS_A21B_0219_4.jpg,DAMIMAS_A21B_0219_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,4,1,B2,0.515384,0.296749,0.112838,0.091261,0.010297708717999999,1.2364317726082334,4,3
2630,3,dataset_640\images\train\DAMIMAS_A21B_0219_4.jpg,DAMIMAS_A21B_0219_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0219,4,1,B2,0.637524,0.317604,0.117866,0.083662,0.009860905292,1.408835552580622,4,3
2631,0,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,0,B1,0.678434,0.408709,0.107798,0.088933,0.009586799534,1.2121259824811939,7,6
2632,1,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,1,B2,0.480426,0.402114,0.1373,0.121698,0.016709135400000002,1.1282025998783876,7,6
2633,2,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,2,B3,0.329509,0.415943,0.142974,0.121272,0.017338742928,1.178953097169998,7,6
2634,3,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,2,B3,0.422556,0.298288,0.148647,0.068934,0.010246832297999999,2.1563669597005832,7,6
2635,4,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,2,B3,0.317311,0.324244,0.081132,0.062126,0.005040406632,1.3059266651643433,7,6
2636,5,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,1,B2,0.607514,0.350414,0.063544,0.075317,0.004785943448,0.8436873481418539,7,6
2637,6,dataset_640\images\train\DAMIMAS_A21B_0221_1.jpg,DAMIMAS_A21B_0221_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,1,1,B2,0.695171,0.334669,0.09021,0.055743,0.00502857603,1.6183197890318066,7,6
2638,0,dataset_640\images\train\DAMIMAS_A21B_0221_2.jpg,DAMIMAS_A21B_0221_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,2,0,B1,0.383682,0.40653,0.206325,0.181746,0.03749874345,1.135238189561256,6,5
2639,1,dataset_640\images\train\DAMIMAS_A21B_0221_2.jpg,DAMIMAS_A21B_0221_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,2,1,B2,0.21786,0.343179,0.114241,0.101778,0.011627220498,1.12245278940439,6,5
2640,2,dataset_640\images\train\DAMIMAS_A21B_0221_2.jpg,DAMIMAS_A21B_0221_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,2,2,B3,0.342486,0.275413,0.157167,0.093989,0.014771969163,1.6721850429305556,6,5
2641,3,dataset_640\images\train\DAMIMAS_A21B_0221_2.jpg,DAMIMAS_A21B_0221_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,2,2,B3,0.567506,0.354603,0.157167,0.119433,0.018770926311,1.315942829871141,6,5
2642,4,dataset_640\images\train\DAMIMAS_A21B_0221_2.jpg,DAMIMAS_A21B_0221_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,2,2,B3,0.670669,0.283722,0.132242,0.093989,0.012429293338,1.40699443551905,6,5
2643,5,dataset_640\images\train\DAMIMAS_A21B_0221_2.jpg,DAMIMAS_A21B_0221_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,2,2,B3,0.737828,0.377191,0.133627,0.109567,0.014641109509,1.2195916653736982,6,5
2644,0,dataset_640\images\train\DAMIMAS_A21B_0221_3.jpg,DAMIMAS_A21B_0221_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,3,0,B1,0.286117,0.406643,0.235078,0.164748,0.038728630344,1.4268944084298443,5,4
2645,1,dataset_640\images\train\DAMIMAS_A21B_0221_3.jpg,DAMIMAS_A21B_0221_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,3,2,B3,0.462619,0.341033,0.147213,0.14914,0.021955346820000003,0.9870792543918467,5,4
2646,2,dataset_640\images\train\DAMIMAS_A21B_0221_3.jpg,DAMIMAS_A21B_0221_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,3,2,B3,0.274171,0.28525,0.124861,0.083819,0.010465724159,1.4896503179470049,5,4
2647,3,dataset_640\images\train\DAMIMAS_A21B_0221_3.jpg,DAMIMAS_A21B_0221_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,3,1,B2,0.686903,0.356476,0.160885,0.11925,0.01918553625,1.349140461215933,5,4
2648,4,dataset_640\images\train\DAMIMAS_A21B_0221_3.jpg,DAMIMAS_A21B_0221_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,3,1,B2,0.7023,0.472426,0.24447,0.087198,0.021317295059999998,2.803619349067639,5,4
2649,0,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,0,B1,0.292982,0.255681,0.149551,0.084642,0.012658295741999998,1.7668651496892795,7,6
2650,1,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,2,B3,0.471959,0.258537,0.164091,0.154744,0.025392097703999996,1.060402988161092,7,6
2651,2,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,0,B1,0.698363,0.269701,0.133627,0.082565,0.011032913255,1.6184460727911343,7,6
2652,3,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,0,B1,0.717057,0.360055,0.112856,0.084642,0.009552357551999999,1.3333333333333335,7,6
2653,4,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,2,B3,0.308907,0.186358,0.116318,0.069583,0.008093755394,1.671643936018855,7,6
2654,5,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,3,B4,0.446688,0.136248,0.135704,0.066987,0.009090403848,2.025825906519175,7,6
2655,6,dataset_640\images\train\DAMIMAS_A21B_0221_4.jpg,DAMIMAS_A21B_0221_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0221,4,2,B3,0.61251,0.161173,0.068544,0.068025,0.0046627056,1.0076295479603086,7,6
2656,0,dataset_640\images\train\DAMIMAS_A21B_0222_1.jpg,DAMIMAS_A21B_0222_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,1,1,B2,0.355256,0.413909,0.086874,0.051266,0.004453682484,1.6945734014746616,5,4
2657,1,dataset_640\images\train\DAMIMAS_A21B_0222_1.jpg,DAMIMAS_A21B_0222_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,1,2,B3,0.65243,0.386937,0.131627,0.07716,0.01015633932,1.7058968377397614,5,4
2658,2,dataset_640\images\train\DAMIMAS_A21B_0222_1.jpg,DAMIMAS_A21B_0222_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,1,2,B3,0.68666,0.463814,0.059383,0.065246,0.0038745032179999996,0.9101400852159519,5,4
2659,3,dataset_640\images\train\DAMIMAS_A21B_0222_1.jpg,DAMIMAS_A21B_0222_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,1,3,B4,0.398632,0.360555,0.110445,0.059005,0.006516807225000001,1.871790526226591,5,4
2660,4,dataset_640\images\train\DAMIMAS_A21B_0222_1.jpg,DAMIMAS_A21B_0222_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,1,3,B4,0.573,0.34935,0.046145,0.068934,0.0031809594299999997,0.6694084196477791,5,4
2661,0,dataset_640\images\train\DAMIMAS_A21B_0222_2.jpg,DAMIMAS_A21B_0222_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,2,1,B2,0.637321,0.376704,0.141479,0.114329,0.016175152591,1.2374725572689342,4,3
2662,1,dataset_640\images\train\DAMIMAS_A21B_0222_2.jpg,DAMIMAS_A21B_0222_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,2,3,B4,0.643892,0.271253,0.145957,0.091568,0.013364990576,1.593973877337061,4,3
2663,2,dataset_640\images\train\DAMIMAS_A21B_0222_2.jpg,DAMIMAS_A21B_0222_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,2,2,B3,0.487607,0.275556,0.083076,0.080896,0.006720516096,1.0269481803797469,4,3
2664,3,dataset_640\images\train\DAMIMAS_A21B_0222_2.jpg,DAMIMAS_A21B_0222_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,2,3,B4,0.291621,0.319447,0.125303,0.114976,0.014406837728,1.0898187447815197,4,3
2665,0,dataset_640\images\train\DAMIMAS_A21B_0222_3.jpg,DAMIMAS_A21B_0222_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,3,0,B1,0.393207,0.456232,0.164566,0.130865,0.02153592959,1.2575249302716538,4,3
2666,1,dataset_640\images\train\DAMIMAS_A21B_0222_3.jpg,DAMIMAS_A21B_0222_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,3,2,B3,0.627509,0.436756,0.168651,0.127801,0.021553766451,1.3196375615214277,4,3
2667,2,dataset_640\images\train\DAMIMAS_A21B_0222_3.jpg,DAMIMAS_A21B_0222_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,3,2,B3,0.28408,0.371105,0.088702,0.074405,0.00659987231,1.1921510651165916,4,3
2668,3,dataset_640\images\train\DAMIMAS_A21B_0222_3.jpg,DAMIMAS_A21B_0222_3,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,3,3,B4,0.473739,0.347908,0.107376,0.077906,0.008365234656,1.3782763843606396,4,3
2669,0,dataset_640\images\train\DAMIMAS_A21B_0222_4.jpg,DAMIMAS_A21B_0222_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,4,2,B3,0.713235,0.385417,0.113562,0.139706,0.015865292771999998,0.8128641575880778,5,4
2670,1,dataset_640\images\train\DAMIMAS_A21B_0222_4.jpg,DAMIMAS_A21B_0222_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,4,3,B4,0.583333,0.290288,0.062908,0.067096,0.004220875168000001,0.9375819720996781,5,4
2671,2,dataset_640\images\train\DAMIMAS_A21B_0222_4.jpg,DAMIMAS_A21B_0222_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,4,2,B3,0.472835,0.384038,0.055964,0.092831,0.005195194084,0.6028589587530028,5,4
2672,3,dataset_640\images\train\DAMIMAS_A21B_0222_4.jpg,DAMIMAS_A21B_0222_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,4,2,B3,0.263571,0.372828,0.070586,0.100022,0.007060152892,0.7057047449561096,5,4
2673,4,dataset_640\images\train\DAMIMAS_A21B_0222_4.jpg,DAMIMAS_A21B_0222_4,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0222,4,3,B4,0.307158,0.293293,0.075101,0.091205,0.006849586705,0.8234307329642016,5,4
2674,0,dataset_640\images\train\DAMIMAS_A21B_0224_1.jpg,DAMIMAS_A21B_0224_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,1,0,B1,0.490196,0.336499,0.177015,0.141953,0.025127810295,1.246997245567195,5,4
2675,1,dataset_640\images\train\DAMIMAS_A21B_0224_1.jpg,DAMIMAS_A21B_0224_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,1,0,B1,0.281182,0.356924,0.186547,0.133783,0.024956817301000002,1.3943998863831726,5,4
2676,2,dataset_640\images\train\DAMIMAS_A21B_0224_1.jpg,DAMIMAS_A21B_0224_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,1,2,B3,0.697849,0.358967,0.211057,0.141953,0.029960174321,1.4868090142511958,5,4
2677,3,dataset_640\images\train\DAMIMAS_A21B_0224_1.jpg,DAMIMAS_A21B_0224_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,1,3,B4,0.555556,0.257353,0.171569,0.126634,0.021726468746,1.3548415117582957,5,4
2678,4,dataset_640\images\train\DAMIMAS_A21B_0224_1.jpg,DAMIMAS_A21B_0224_1,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,1,3,B4,0.328159,0.259906,0.163399,0.135825,0.022193669175,1.2030112276826799,5,4
2679,0,dataset_640\images\train\DAMIMAS_A21B_0224_2.jpg,DAMIMAS_A21B_0224_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,2,2,B3,0.64397,0.39268,0.204248,0.14123,0.02884594504,1.4462083126814418,4,3
2680,1,dataset_640\images\train\DAMIMAS_A21B_0224_2.jpg,DAMIMAS_A21B_0224_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,2,0,B1,0.747091,0.45657,0.145465,0.131516,0.01913097494,1.1060631406064663,4,3
2681,2,dataset_640\images\train\DAMIMAS_A21B_0224_2.jpg,DAMIMAS_A21B_0224_2,train,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0224,2,3,B4,0.33411,0.370262,0.154432,0.114329,0.017656056128000003,1.3507683964698372,4,3
